poco,fase,tipo_poco,lda,diametro_fase,metragem,nfases
K65I6G,1,VERTICAL,1470.0,36.0,0.0,1
S0FQ97,1,VERTICAL,1469.0,36.0,63.0,5
S0FQ97,2,VERTICAL,1469.0,26.0,893.0,5
S0FQ97,3,VERTICAL,1469.0,17.5,1760.0,5
S0FQ97,4,VERTICAL,1469.0,12.25,852.0,5
S0FQ97,5,VERTICAL,1469.0,8.5,171.0,5
SK13A0,1,VERTICAL,2137.0,30.0,42.0,4
SK13A0,2,VERTICAL,2137.0,17.5,862.0,4
SK13A0,3,VERTICAL,2137.0,12.25,650.0,4
SK13A0,4,VERTICAL,2137.0,8.5,965.0,4
4LI5A8,1,VERTICAL,1858.0,36.0,64.0,6
4LI5A8,2,VERTICAL,1858.0,26.0,810.0,6
4LI5A8,3,VERTICAL,1858.0,20.0,1445.0,6
4LI5A8,4,VERTICAL,1858.0,14.75,1692.0,6
4LI5A8,5,VERTICAL,1858.0,12.25,292.0,6
4LI5A8,6,VERTICAL,1858.0,8.5,559.0,6
816S4F,1,VERTICAL,2153.0,36.0,63.0,5
816S4F,2,VERTICAL,2153.0,26.0,684.0,5
816S4F,3,VERTICAL,2153.0,17.5,973.0,5
816S4F,4,VERTICAL,2153.0,12.25,947.0,5
816S4F,5,VERTICAL,2153.0,8.5,657.0,5
9438ZF,1,DIRECIONAL,71.0,30.0,69.3,5
9438ZF,2,DIRECIONAL,71.0,26.0,338.0,5
9438ZF,3,DIRECIONAL,71.0,12.25,408.0,5
9438ZF,3,DIRECIONAL,71.0,17.5,1239.0,5
9438ZF,4,DIRECIONAL,71.0,12.25,1658.0,5
R4A264,1,VERTICAL,1880.0,36.0,60.0,5
R4A264,2,VERTICAL,1880.0,26.0,567.0,5
R4A264,3,VERTICAL,1880.0,17.5,476.0,5
R4A264,4,VERTICAL,1880.0,12.25,827.0,5
R4A264,5,VERTICAL,1880.0,8.5,430.0,5
659Z80,1,DIRECIONAL,1943.0,36.0,61.0,5
659Z80,2,DIRECIONAL,1943.0,26.0,482.0,5
659Z80,3,DIRECIONAL,1943.0,17.5,1098.0,5
659Z80,4,DIRECIONAL,1943.0,12.25,1459.0,5
659Z80,5,DIRECIONAL,1943.0,8.5,493.0,5
I4K3DJ,1,VERTICAL,1710.0,30.0,45.0,3
I4K3DJ,2,VERTICAL,1710.0,17.5,1032.0,3
I4K3DJ,3,VERTICAL,1710.0,12.25,865.0,3
E8OE3N,1,VERTICAL,1935.0,36.0,65.0,2
E8OE3N,2,VERTICAL,1935.0,26.0,839.0,2
318OPZ,1,VERTICAL,1934.0,36.0,63.0,5
318OPZ,2,VERTICAL,1934.0,26.0,752.0,5
318OPZ,3,VERTICAL,1934.0,17.5,2014.0,5
318OPZ,4,VERTICAL,1934.0,12.25,1590.0,5
318OPZ,5,VERTICAL,1934.0,8.5,687.0,5
92O625,1,DIRECIONAL,1900.0,36.0,64.0,6
92O625,2,DIRECIONAL,1900.0,26.0,662.0,6
92O625,3,DIRECIONAL,1900.0,17.5,549.0,6
92O625,4,DIRECIONAL,1900.0,12.25,808.0,6
92O625,5,DIRECIONAL,1900.0,8.5,815.0,6
92O625,6,DIRECIONAL,1900.0,6.0,104.0,6
J35393,1,VERTICAL,980.0,36.0,48.0,3
J35393,2,VERTICAL,980.0,17.5,864.0,3
J35393,3,VERTICAL,980.0,12.25,980.0,3
7TNH55,1,VERTICAL,1222.0,36.0,51.0,4
7TNH55,2,VERTICAL,1222.0,26.0,724.0,4
7TNH55,3,VERTICAL,1222.0,16.0,502.0,4
7TNH55,4,VERTICAL,1222.0,12.25,1722.0,4
TQ24QV,1,DIRECIONAL,2015.0,42.0,52.0,6
TQ24QV,2,DIRECIONAL,2015.0,28.0,650.0,6
TQ24QV,3,DIRECIONAL,2015.0,22.0,905.0,6
TQ24QV,4,DIRECIONAL,2015.0,16.5,1262.0,6
TQ24QV,5,DIRECIONAL,2015.0,12.25,695.0,6
TQ24QV,6,DIRECIONAL,2015.0,8.5,533.0,6
PD1L14,1,VERTICAL,1206.0,36.0,46.0,3
PD1L14,2,VERTICAL,1206.0,17.5,648.0,3
PD1L14,3,VERTICAL,1206.0,12.25,1063.0,3
LCFP2Y,1,VERTICAL,913.0,36.0,61.0,4
LCFP2Y,2,VERTICAL,913.0,17.5,1011.0,4
LCFP2Y,3,VERTICAL,913.0,12.25,1490.0,4
LCFP2Y,4,VERTICAL,913.0,8.5,905.0,4
SV6W80,1,DIRECIONAL,1494.0,36.0,61.0,4
SV6W80,2,DIRECIONAL,1494.0,26.0,855.0,4
SV6W80,3,DIRECIONAL,1494.0,17.5,718.0,4
SV6W80,4,DIRECIONAL,1494.0,12.25,1252.0,4
92JB5L,1,VERTICAL,1538.0,36.0,49.0,1
O74414,1,VERTICAL,1537.0,36.0,61.0,4
O74414,2,VERTICAL,1537.0,26.0,595.0,4
O74414,3,VERTICAL,1537.0,17.5,824.0,4
O74414,4,VERTICAL,1537.0,12.25,1070.0,4
DTK1F8,1,DIRECIONAL,2012.0,36.0,61.5,4
DTK1F8,2,DIRECIONAL,2012.0,26.0,656.0,4
DTK1F8,3,DIRECIONAL,2012.0,17.5,1075.0,4
DTK1F8,4,DIRECIONAL,2012.0,12.25,785.0,4
2FR9DX,1,VERTICAL,2008.0,36.0,63.0,6
2FR9DX,2,VERTICAL,2008.0,26.0,821.0,6
2FR9DX,3,VERTICAL,2008.0,17.5,998.0,6
2FR9DX,4,VERTICAL,2008.0,12.25,588.0,6
2FR9DX,4,VERTICAL,2008.0,14.75,170.0,6
2FR9DX,5,VERTICAL,2008.0,8.5,1059.0,6
6CYEX2,1,DIRECIONAL,2021.0,36.0,61.0,5
6CYEX2,2,DIRECIONAL,2021.0,26.0,958.0,5
6CYEX2,3,DIRECIONAL,2021.0,17.5,1319.0,5
6CYEX2,4,DIRECIONAL,2021.0,12.25,1391.0,5
6CYEX2,5,DIRECIONAL,2021.0,8.5,723.0,5
7HAH7C,1,DIRECIONAL,1826.0,36.0,61.0,5
7HAH7C,2,DIRECIONAL,1826.0,26.0,1020.0,5
7HAH7C,3,DIRECIONAL,1826.0,17.5,1530.0,5
7HAH7C,4,DIRECIONAL,1826.0,12.25,562.0,5
7HAH7C,5,DIRECIONAL,1826.0,8.5,714.0,5
35BGZG,1,DIRECIONAL,2264.0,36.0,62.0,5
35BGZG,2,DIRECIONAL,2264.0,26.0,653.0,5
35BGZG,3,DIRECIONAL,2264.0,17.5,1533.0,5
35BGZG,4,DIRECIONAL,2264.0,12.25,1650.0,5
35BGZG,5,DIRECIONAL,2264.0,8.5,480.0,5
CS6Q6N,1,VERTICAL,1977.0,42.0,60.0,4
CS6Q6N,2,VERTICAL,1977.0,26.0,743.0,4
CS6Q6N,3,VERTICAL,1977.0,16.5,2071.0,4
CS6Q6N,4,VERTICAL,1977.0,12.25,307.0,4
87BH3C,1,VERTICAL,25.6,26.0,403.0,4
87BH3C,2,VERTICAL,25.6,17.5,1486.0,4
87BH3C,3,VERTICAL,25.6,12.25,1976.0,4
87BH3C,4,VERTICAL,25.6,8.5,1488.0,4
08598S,1,VERTICAL,10.0,26.0,370.0,4
08598S,2,VERTICAL,10.0,17.5,801.0,4
08598S,3,VERTICAL,10.0,12.25,829.0,4
08598S,4,VERTICAL,10.0,8.5,702.0,4
J5YTLW,1,VERTICAL,749.0,26.0,440.0,4
J5YTLW,2,VERTICAL,749.0,14.75,500.0,4
J5YTLW,3,VERTICAL,749.0,12.25,1475.0,4
J5YTLW,4,VERTICAL,749.0,8.5,737.0,4
UE169X,1,VERTICAL,17.0,26.0,456.0,6
UE169X,2,VERTICAL,17.0,17.5,1276.0,6
UE169X,3,VERTICAL,17.0,12.25,66.0,6
UE169X,4,VERTICAL,17.0,8.46875,9.0,6
UE169X,5,VERTICAL,17.0,12.25,1149.0,6
UE169X,6,VERTICAL,17.0,8.5,630.0,6
N3XWM7,1,VERTICAL,37.0,26.0,304.0,3
N3XWM7,2,VERTICAL,37.0,17.5,1851.0,3
N3XWM7,3,VERTICAL,37.0,12.25,1663.0,3
FNHU99,1,VERTICAL,60.0,26.0,432.0,8
FNHU99,2,VERTICAL,60.0,17.5,702.0,8
FNHU99,3,VERTICAL,60.0,12.25,1492.0,8
FNHU99,4,VERTICAL,60.0,8.5,350.0,8
FNHU99,5,VERTICAL,60.0,8.46875,9.0,8
FNHU99,6,VERTICAL,60.0,8.5,7.0,8
FNHU99,7,VERTICAL,60.0,8.46875,9.0,8
FNHU99,8,VERTICAL,60.0,8.5,401.0,8
88HG6C,1,VERTICAL,37.0,26.0,510.0,6
88HG6C,2,VERTICAL,37.0,17.5,1637.0,6
88HG6C,3,VERTICAL,37.0,12.25,304.0,6
88HG6C,4,VERTICAL,37.0,8.46875,9.0,6
88HG6C,5,VERTICAL,37.0,12.25,600.0,6
88HG6C,6,VERTICAL,37.0,8.5,542.0,6
7NTY69,1,VERTICAL,1597.0,30.0,47.0,3
7NTY69,2,VERTICAL,1597.0,17.5,805.0,3
7NTY69,3,VERTICAL,1597.0,12.25,1032.0,3
Y1C5VU,1,VERTICAL,1638.0,26.0,64.0,3
Y1C5VU,2,VERTICAL,1638.0,17.5,813.0,3
Y1C5VU,3,VERTICAL,1638.0,12.25,795.0,3
971CI7,1,VERTICAL,18.5,26.0,366.0,8
971CI7,2,VERTICAL,18.5,17.5,1134.0,8
971CI7,3,VERTICAL,18.5,12.25,1351.0,8
971CI7,4,VERTICAL,18.5,8.5,492.0,8
971CI7,5,VERTICAL,18.5,8.46875,8.0,8
971CI7,6,VERTICAL,18.5,8.5,334.0,8
971CI7,7,VERTICAL,18.5,8.46875,7.0,8
971CI7,8,VERTICAL,18.5,8.5,21.0,8
PZBHOW,1,VERTICAL,44.0,26.0,393.0,3
PZBHOW,3,VERTICAL,44.0,12.25,824.0,3
6M6E76,1,VERTICAL,62.0,26.0,448.0,7
6M6E76,2,VERTICAL,62.0,17.5,1096.0,7
6M6E76,3,VERTICAL,62.0,12.25,841.0,7
6M6E76,4,VERTICAL,62.0,8.46875,6.0,7
6M6E76,5,VERTICAL,62.0,12.25,365.0,7
6M6E76,6,VERTICAL,62.0,8.46875,9.0,7
6M6E76,7,VERTICAL,62.0,12.25,10.0,7
1Q1VL9,1,VERTICAL,14.5,26.0,468.0,5
1Q1VL9,2,VERTICAL,14.5,17.5,1289.0,5
1Q1VL9,3,VERTICAL,14.5,12.25,875.0,5
1Q1VL9,4,VERTICAL,14.5,8.46875,1.0,5
1Q1VL9,5,VERTICAL,14.5,12.25,281.0,5
F379CJ,1,VERTICAL,68.0,26.0,338.0,3
F379CJ,2,VERTICAL,68.0,17.5,1297.0,3
F379CJ,3,VERTICAL,68.0,12.25,15.0,3
9RD6L6,1,VERTICAL,1839.0,26.0,526.0,1
054G4N,1,VERTICAL,1841.0,30.0,46.0,5
054G4N,2,VERTICAL,1841.0,26.0,478.0,5
054G4N,3,VERTICAL,1841.0,16.0,1128.0,5
054G4N,4,VERTICAL,1841.0,12.25,1253.0,5
054G4N,5,VERTICAL,1841.0,8.5,650.0,5
363654,1,VERTICAL,66.0,26.0,340.0,3
363654,2,VERTICAL,66.0,17.5,940.0,3
363654,3,VERTICAL,66.0,12.25,768.0,3
GDGO55,1,VERTICAL,58.0,26.0,358.0,3
GDGO55,2,VERTICAL,58.0,17.5,751.0,3
GDGO55,3,VERTICAL,58.0,12.25,1151.0,3
48N1TT,1,VERTICAL,1830.0,16.0,888.0,1
IER9XO,1,VERTICAL,1838.0,16.0,875.0,3
IER9XO,2,VERTICAL,1838.0,12.25,1013.0,3
IER9XO,3,VERTICAL,1838.0,8.5,450.0,3
12A6X3,1,VERTICAL,1710.0,17.5,890.0,2
12A6X3,2,VERTICAL,1710.0,12.25,886.0,2
863V0S,1,VERTICAL,1799.0,16.0,915.0,3
863V0S,2,VERTICAL,1799.0,12.25,857.0,3
863V0S,3,VERTICAL,1799.0,8.5,394.0,3
O856UE,1,VERTICAL,1241.0,26.0,14.0,3
O856UE,2,VERTICAL,1241.0,16.0,996.0,3
O856UE,3,VERTICAL,1241.0,12.25,1604.0,3
9M1G22,1,VERTICAL,2081.0,16.0,1004.0,3
9M1G22,2,VERTICAL,2081.0,12.25,908.0,3
9M1G22,3,VERTICAL,2081.0,8.5,1032.0,3
JS6O91,1,VERTICAL,1728.0,16.0,1180.0,1
581TKZ,1,VERTICAL,1728.0,26.0,69.0,6
581TKZ,2,VERTICAL,1728.0,16.0,928.0,6
581TKZ,3,VERTICAL,1728.0,12.25,1832.0,6
581TKZ,4,VERTICAL,1728.0,8.5,1049.0,6
581TKZ,5,VERTICAL,1728.0,12.25,0.0,6
581TKZ,6,VERTICAL,1728.0,8.5,119.0,6
91TA36,1,VERTICAL,1888.0,26.0,12.0,5
91TA36,2,VERTICAL,1888.0,17.5,38.0,5
91TA36,3,VERTICAL,1888.0,26.0,20.0,5
91TA36,4,VERTICAL,1888.0,17.5,783.0,5
91TA36,5,VERTICAL,1888.0,12.25,1836.0,5
9U1QO4,1,VERTICAL,1722.0,26.0,12.0,3
9U1QO4,2,VERTICAL,1722.0,16.0,924.0,3
9U1QO4,3,VERTICAL,1722.0,12.25,1729.0,3
19IS60,1,VERTICAL,1880.0,26.0,69.0,3
19IS60,2,VERTICAL,1880.0,17.5,1036.0,3
19IS60,3,VERTICAL,1880.0,12.25,1705.0,3
D0B6ST,1,VERTICAL,2243.0,26.0,388.0,6
D0B6ST,2,VERTICAL,2243.0,17.5,46.0,6
D0B6ST,3,VERTICAL,2243.0,26.0,203.0,6
D0B6ST,4,VERTICAL,2243.0,16.0,816.0,6
D0B6ST,5,VERTICAL,2243.0,12.25,1473.0,6
D0B6ST,6,VERTICAL,2243.0,8.5,317.0,6
T3UHEU,1,DIRECIONAL,0.0,17.5,298.0,3
T3UHEU,2,DIRECIONAL,0.0,12.25,722.0,3
T3UHEU,3,DIRECIONAL,0.0,8.5,1197.0,3
0I9FXS,1,VERTICAL,0.0,24.0,48.0,6
0I9FXS,2,VERTICAL,0.0,16.0,602.0,6
0I9FXS,3,VERTICAL,0.0,12.25,924.0,6
0I9FXS,4,VERTICAL,0.0,8.5,246.0,6
0I9FXS,5,VERTICAL,0.0,8.46875,5.0,6
0I9FXS,6,VERTICAL,0.0,8.5,174.0,6
Q8I514,1,VERTICAL,1639.0,26.0,562.0,3
Q8I514,2,VERTICAL,1639.0,17.5,465.0,3
Q8I514,3,VERTICAL,1639.0,12.25,994.0,3
GS9XP7,1,VERTICAL,2066.0,36.0,63.0,6
GS9XP7,2,VERTICAL,2066.0,26.0,459.0,6
GS9XP7,3,VERTICAL,2066.0,17.5,1089.0,6
GS9XP7,4,VERTICAL,2066.0,12.25,943.0,6
GS9XP7,5,VERTICAL,2066.0,8.5,754.0,6
GS9XP7,6,VERTICAL,2066.0,6.125,295.0,6
P4U2J3,1,VERTICAL,1253.0,42.0,11.0,7
P4U2J3,2,VERTICAL,1253.0,36.0,80.0,7
P4U2J3,3,VERTICAL,1253.0,26.0,548.0,7
P4U2J3,4,VERTICAL,1253.0,17.5,520.0,7
P4U2J3,5,VERTICAL,1253.0,12.25,277.0,7
P4U2J3,6,VERTICAL,1253.0,8.5,598.0,7
P4U2J3,7,VERTICAL,1253.0,6.125,154.0,7
2MH517,1,VERTICAL,335.0,36.0,65.0,3
2MH517,2,VERTICAL,335.0,17.5,1217.0,3
OSPBW2,1,VERTICAL,0.0,17.5,380.0,3
OSPBW2,2,VERTICAL,0.0,12.25,1283.0,3
OSPBW2,3,VERTICAL,0.0,8.5,1683.0,3
XB2278,1,VERTICAL,0.0,17.5,410.0,4
XB2278,2,VERTICAL,0.0,12.25,1404.0,4
XB2278,2,VERTICAL,0.0,8.5,18.0,4
XB2278,3,VERTICAL,0.0,8.5,1019.0,4
Z6IZCB,1,VERTICAL,0.0,24.0,49.0,4
Z6IZCB,2,VERTICAL,0.0,16.0,608.0,4
Z6IZCB,3,VERTICAL,0.0,12.25,1510.0,4
Z6IZCB,4,VERTICAL,0.0,8.5,443.0,4
S8978N,1,VERTICAL,218.0,26.0,462.0,4
S8978N,2,VERTICAL,218.0,17.5,1595.0,4
S8978N,3,VERTICAL,218.0,12.25,2087.0,4
S8978N,4,VERTICAL,218.0,8.5,1041.0,4
XK80LP,1,VERTICAL,144.0,26.0,339.0,8
XK80LP,2,VERTICAL,144.0,17.5,1655.0,8
XK80LP,3,VERTICAL,144.0,12.25,2135.0,8
XK80LP,4,VERTICAL,144.0,8.5,296.0,8
XK80LP,5,VERTICAL,144.0,8.46875,27.0,8
XK80LP,6,VERTICAL,144.0,8.5,105.0,8
XK80LP,7,VERTICAL,144.0,8.46875,18.0,8
XK80LP,8,VERTICAL,144.0,8.5,174.0,8
VHEN06,1,VERTICAL,40.0,26.0,430.0,4
VHEN06,2,VERTICAL,40.0,17.5,1325.0,4
VHEN06,3,VERTICAL,40.0,12.25,1080.0,4
VHEN06,4,VERTICAL,40.0,8.5,1385.0,4
KZU0GY,1,VERTICAL,23.0,26.0,503.0,6
KZU0GY,2,VERTICAL,23.0,17.5,2082.0,6
KZU0GY,3,VERTICAL,23.0,12.25,829.0,6
KZU0GY,4,VERTICAL,23.0,8.46875,13.0,6
KZU0GY,5,VERTICAL,23.0,12.25,226.0,6
KZU0GY,6,VERTICAL,23.0,8.5,424.0,6
O97K2E,1,VERTICAL,953.0,26.0,434.0,6
O97K2E,2,VERTICAL,953.0,14.75,1700.0,6
O97K2E,3,VERTICAL,953.0,12.25,158.0,6
O97K2E,4,VERTICAL,953.0,8.46875,4.0,6
O97K2E,5,VERTICAL,953.0,12.25,421.0,6
O97K2E,6,VERTICAL,953.0,8.5,244.0,6
Z3JRGM,1,VERTICAL,26.0,26.0,251.0,8
Z3JRGM,2,VERTICAL,26.0,24.0,696.0,8
Z3JRGM,3,VERTICAL,26.0,17.5,1800.0,8
Z3JRGM,4,VERTICAL,26.0,12.25,229.0,8
Z3JRGM,5,VERTICAL,26.0,8.46875,9.0,8
Z3JRGM,6,VERTICAL,26.0,12.25,373.0,8
Z3JRGM,7,VERTICAL,26.0,8.46875,9.0,8
Z3JRGM,8,VERTICAL,26.0,12.25,567.0,8
RKH76Z,1,VERTICAL,26.0,26.0,455.0,8
RKH76Z,2,VERTICAL,26.0,17.5,1496.0,8
RKH76Z,3,VERTICAL,26.0,12.25,1015.0,8
RKH76Z,4,VERTICAL,26.0,8.46875,8.0,8
RKH76Z,5,VERTICAL,26.0,12.25,137.0,8
RKH76Z,6,VERTICAL,26.0,8.46875,9.0,8
RKH76Z,7,VERTICAL,26.0,12.25,292.0,8
RKH76Z,8,VERTICAL,26.0,8.5,57.0,8
IQ53LA,1,VERTICAL,915.0,26.0,482.0,4
IQ53LA,2,VERTICAL,915.0,14.75,986.0,4
IQ53LA,3,VERTICAL,915.0,12.25,1054.0,4
IQ53LA,4,VERTICAL,915.0,8.5,652.0,4
3H9DI4,1,VERTICAL,1198.0,26.0,472.0,6
3H9DI4,2,VERTICAL,1198.0,14.75,717.0,6
3H9DI4,3,VERTICAL,1198.0,12.25,278.0,6
3H9DI4,4,VERTICAL,1198.0,8.46875,8.0,6
3H9DI4,5,VERTICAL,1198.0,12.25,414.0,6
3H9DI4,6,VERTICAL,1198.0,8.5,613.0,6
AVHF0S,1,VERTICAL,1393.0,26.0,448.0,5
AVHF0S,2,VERTICAL,1393.0,14.75,431.0,5
AVHF0S,3,VERTICAL,1393.0,12.25,231.0,5
AVHF0S,4,VERTICAL,1393.0,8.46875,28.0,5
AVHF0S,5,VERTICAL,1393.0,12.25,745.0,5
0Q52RP,1,VERTICAL,1251.0,26.0,484.0,8
0Q52RP,2,VERTICAL,1251.0,14.75,812.0,8
0Q52RP,3,VERTICAL,1251.0,12.25,348.0,8
0Q52RP,4,VERTICAL,1251.0,8.46875,18.0,8
0Q52RP,5,VERTICAL,1251.0,12.25,322.0,8
0Q52RP,6,VERTICAL,1251.0,8.5,101.0,8
0Q52RP,7,VERTICAL,1251.0,8.46875,9.0,8
0Q52RP,8,VERTICAL,1251.0,8.5,468.0,8
609J32,1,VERTICAL,1155.0,26.0,407.0,8
609J32,2,VERTICAL,1155.0,15.0,312.0,8
609J32,3,VERTICAL,1155.0,12.25,176.0,8
609J32,4,VERTICAL,1155.0,8.46875,9.0,8
609J32,5,VERTICAL,1155.0,12.25,42.0,8
609J32,6,VERTICAL,1155.0,8.46875,18.0,8
609J32,7,VERTICAL,1155.0,12.25,316.0,8
609J32,8,VERTICAL,1155.0,8.5,4.0,8
G3G5SY,1,VERTICAL,637.0,26.0,411.0,6
G3G5SY,2,VERTICAL,637.0,14.75,1140.0,6
G3G5SY,3,VERTICAL,637.0,12.25,255.0,6
G3G5SY,4,VERTICAL,637.0,8.46875,7.0,6
G3G5SY,5,VERTICAL,637.0,12.25,426.0,6
G3G5SY,6,VERTICAL,637.0,8.5,809.0,6
B3646Z,1,VERTICAL,882.0,26.0,414.0,4
B3646Z,2,VERTICAL,882.0,14.75,671.0,4
B3646Z,3,VERTICAL,882.0,12.25,1150.0,4
B3646Z,4,VERTICAL,882.0,8.5,674.0,4
54N483,1,VERTICAL,252.0,26.0,337.0,5
54N483,2,VERTICAL,252.0,17.5,1400.0,5
54N483,3,VERTICAL,252.0,12.25,810.0,5
54N483,4,VERTICAL,252.0,8.46875,9.0,5
54N483,5,VERTICAL,252.0,12.25,208.0,5
TP9GT6,1,VERTICAL,551.0,26.0,461.0,1
H09I8M,1,VERTICAL,550.0,26.0,469.0,6
H09I8M,2,VERTICAL,550.0,14.75,516.0,6
H09I8M,3,VERTICAL,550.0,12.25,1069.0,6
H09I8M,4,VERTICAL,550.0,8.5,143.0,6
H09I8M,5,VERTICAL,550.0,8.46875,15.0,6
H09I8M,6,VERTICAL,550.0,8.5,235.0,6
C8H2V6,1,VERTICAL,853.0,26.0,417.0,8
C8H2V6,2,VERTICAL,853.0,14.75,424.0,8
C8H2V6,3,VERTICAL,853.0,12.25,1065.0,8
C8H2V6,4,VERTICAL,853.0,8.5,304.0,8
C8H2V6,5,VERTICAL,853.0,8.46875,15.0,8
C8H2V6,6,VERTICAL,853.0,8.5,69.0,8
C8H2V6,7,VERTICAL,853.0,8.46875,6.0,8
C8H2V6,8,VERTICAL,853.0,8.5,718.0,8
B3V668,1,VERTICAL,79.0,26.0,401.0,3
B3V668,2,VERTICAL,79.0,17.5,1295.0,3
B3V668,3,VERTICAL,79.0,12.25,526.0,3
D3BT2S,1,DIRECIONAL,42.0,16.0,70.0,7
D3BT2S,2,DIRECIONAL,42.0,26.0,325.0,7
D3BT2S,3,DIRECIONAL,42.0,17.5,1195.0,7
D3BT2S,4,DIRECIONAL,42.0,12.25,476.0,7
D3BT2S,5,DIRECIONAL,42.0,8.5,968.0,7
D3BT2S,6,DIRECIONAL,42.0,8.46875,18.0,7
D3BT2S,7,DIRECIONAL,42.0,8.5,82.0,7
VE3NP5,1,VERTICAL,889.0,26.0,399.0,5
VE3NP5,2,VERTICAL,889.0,14.75,1099.0,5
VE3NP5,3,VERTICAL,889.0,8.5,79.0,5
VE3NP5,4,VERTICAL,889.0,8.46875,7.0,5
VE3NP5,5,VERTICAL,889.0,8.5,554.0,5
XCO6J8,1,VERTICAL,792.0,14.75,52.0,6
XCO6J8,2,VERTICAL,792.0,26.0,324.0,6
XCO6J8,3,VERTICAL,792.0,14.75,1103.0,6
XCO6J8,4,VERTICAL,792.0,8.5,127.0,6
XCO6J8,5,VERTICAL,792.0,8.46875,19.0,6
XCO6J8,6,VERTICAL,792.0,8.5,726.0,6
JH7P6Y,1,VERTICAL,133.0,26.0,74.0,1
X949DC,1,VERTICAL,133.5,26.0,494.0,6
X949DC,2,VERTICAL,133.5,17.5,1965.0,6
X949DC,3,VERTICAL,133.5,12.25,1503.0,6
X949DC,4,VERTICAL,133.5,8.5,807.0,6
X949DC,5,VERTICAL,133.5,0.0,9.0,6
X949DC,5,VERTICAL,133.5,6.5,244.0,6
BCY75J,1,VERTICAL,118.0,36.0,74.0,8
BCY75J,2,VERTICAL,118.0,26.0,200.0,8
BCY75J,3,VERTICAL,118.0,24.0,930.0,8
BCY75J,4,VERTICAL,118.0,17.5,2119.0,8
BCY75J,5,VERTICAL,118.0,12.25,1336.0,8
BCY75J,6,VERTICAL,118.0,8.5,608.0,8
BCY75J,7,VERTICAL,118.0,8.46875,18.0,8
BCY75J,8,VERTICAL,118.0,8.5,152.0,8
OKBG61,1,VERTICAL,195.0,26.0,407.0,4
OKBG61,2,VERTICAL,195.0,17.5,1310.0,4
OKBG61,3,VERTICAL,195.0,12.25,813.0,4
OKBG61,4,VERTICAL,195.0,8.5,700.0,4
445LQP,1,VERTICAL,248.0,26.0,404.0,6
445LQP,2,VERTICAL,248.0,17.5,1156.0,6
445LQP,3,VERTICAL,248.0,12.25,1174.0,6
445LQP,4,VERTICAL,248.0,8.5,33.0,6
445LQP,5,VERTICAL,248.0,8.46875,9.0,6
445LQP,6,VERTICAL,248.0,8.5,701.0,6
R8K3IF,1,VERTICAL,472.0,26.0,416.0,4
R8K3IF,2,VERTICAL,472.0,17.5,995.0,4
R8K3IF,3,VERTICAL,472.0,12.25,919.0,4
R8K3IF,4,VERTICAL,472.0,8.5,1071.0,4
DFAIV4,1,VERTICAL,22.0,26.0,472.0,8
DFAIV4,2,VERTICAL,22.0,17.5,1103.0,8
DFAIV4,3,VERTICAL,22.0,12.25,3.0,8
DFAIV4,4,VERTICAL,22.0,8.46875,9.0,8
DFAIV4,5,VERTICAL,22.0,12.25,251.0,8
DFAIV4,6,VERTICAL,22.0,8.46875,18.0,8
DFAIV4,7,VERTICAL,22.0,12.25,423.0,8
DFAIV4,8,VERTICAL,22.0,8.5,561.0,8
9KJ9Z9,1,VERTICAL,138.0,26.0,346.0,6
9KJ9Z9,2,VERTICAL,138.0,17.5,1562.0,6
9KJ9Z9,3,VERTICAL,138.0,12.25,1624.0,6
9KJ9Z9,4,VERTICAL,138.0,8.5,18.0,6
9KJ9Z9,5,VERTICAL,138.0,12.25,432.0,6
9KJ9Z9,6,VERTICAL,138.0,8.5,964.0,6
7U0JAX,1,VERTICAL,788.0,26.0,352.0,7
7U0JAX,2,VERTICAL,788.0,14.75,1200.0,7
7U0JAX,3,VERTICAL,788.0,8.5,61.0,7
7U0JAX,4,VERTICAL,788.0,8.46875,5.0,7
7U0JAX,5,VERTICAL,788.0,8.5,70.0,7
7U0JAX,6,VERTICAL,788.0,8.46875,4.0,7
7U0JAX,7,VERTICAL,788.0,8.5,573.0,7
Z0XLUW,1,VERTICAL,109.0,26.0,368.0,4
Z0XLUW,2,VERTICAL,109.0,17.5,1286.0,4
Z0XLUW,3,VERTICAL,109.0,12.25,1212.0,4
Z0XLUW,4,VERTICAL,109.0,8.5,605.0,4
12K0E3,1,VERTICAL,95.6,26.0,73.0,1
NTMRF5,1,VERTICAL,96.0,26.0,385.0,3
NTMRF5,2,VERTICAL,96.0,17.5,1145.0,3
NTMRF5,3,VERTICAL,96.0,12.25,1858.0,3
23AB4N,1,VERTICAL,72.0,26.0,400.0,8
23AB4N,2,VERTICAL,72.0,17.5,1182.0,8
23AB4N,3,VERTICAL,72.0,12.25,884.0,8
23AB4N,4,VERTICAL,72.0,8.5,4.0,8
23AB4N,5,VERTICAL,72.0,8.46875,18.0,8
23AB4N,6,VERTICAL,72.0,8.5,89.0,8
23AB4N,7,VERTICAL,72.0,8.46875,9.0,8
23AB4N,8,VERTICAL,72.0,8.5,1156.0,8
5P464S,1,VERTICAL,286.0,26.0,399.0,3
5P464S,2,VERTICAL,286.0,17.5,1152.0,3
5P464S,3,VERTICAL,286.0,12.25,1588.0,3
9C51E1,1,VERTICAL,1353.0,26.0,423.0,3
