,Nome do Poço,Fase,Tipo Poço,LDA (Lâmina D'Água),Diâmetro Fase,Metragem,NFases
466,37E85M,6,VERTICAL,74.0,6 1/8   ,442.0,6
467,J870PO,1,VERTICAL,1177.0,36      ,51.0,3
468,J870PO,2,VERTICAL,1177.0,17 1/2  ,713.0,3
469,J870PO,3,VERTICAL,1177.0,12 1/4  ,1257.0,3
470,195QY5,1,DIRECIONAL,1228.0,36      ,45.0,4
471,195QY5,2,DIRECIONAL,1228.0,26      ,470.0,4
472,195QY5,3,DIRECIONAL,1228.0,16      ,973.0,4
473,195QY5,4,DIRECIONAL,1228.0,12 1/4  ,1973.0,4
474,164GL5,1,VERTICAL,1609.0,26      ,61.0,4
475,164GL5,2,VERTICAL,1609.0,17 1/2  ,555.0,4
476,164GL5,3,VERTICAL,1609.0,12 1/4  ,1328.0,4
477,164GL5,4,VERTICAL,1609.0,8 1/2   ,157.0,4
478,E3XSEN,1,VERTICAL,1878.0,36      ,60.0,5
479,E3XSEN,2,VERTICAL,1878.0,26      ,565.0,5
480,E3XSEN,3,VERTICAL,1878.0,17 1/2  ,990.0,5
481,E3XSEN,4,VERTICAL,1878.0,12 1/4  ,1348.0,5
482,E3XSEN,5,VERTICAL,1878.0,8 1/2   ,351.0,5
483,T5NU02,1,VERTICAL,2012.0,36      ,64.0,4
484,T5NU02,2,VERTICAL,2012.0,17 1/2  ,1222.0,4
485,T5NU02,3,VERTICAL,2012.0,12 1/4  ,1533.0,4
486,T5NU02,4,VERTICAL,2012.0,8 1/2   ,825.0,4
487,KV6EFM,1,VERTICAL,1470.0,36      ,62.0,1
488,SH3694,1,VERTICAL,1469.0,36      ,61.0,5
489,SH3694,2,VERTICAL,1469.0,26      ,1148.0,5
490,SH3694,3,VERTICAL,1469.0,17 1/2  ,1841.0,5
491,SH3694,4,VERTICAL,1469.0,12 1/4  ,1136.0,5
492,SH3694,5,VERTICAL,1469.0,8 1/2   ,783.0,5
493,K65I6G,1,VERTICAL,1470.0,36      ,0.0,1
494,S0FQ97,1,VERTICAL,1469.0,36      ,63.0,5
495,S0FQ97,2,VERTICAL,1469.0,26      ,893.0,5
496,S0FQ97,3,VERTICAL,1469.0,17 1/2  ,1760.0,5
497,S0FQ97,4,VERTICAL,1469.0,12 1/4  ,852.0,5
498,S0FQ97,5,VERTICAL,1469.0,8 1/2   ,171.0,5
499,SK13A0,1,VERTICAL,2137.0,30      ,42.0,4
500,SK13A0,2,VERTICAL,2137.0,17 1/2  ,862.0,4
501,SK13A0,3,VERTICAL,2137.0,12 1/4  ,650.0,4
502,SK13A0,4,VERTICAL,2137.0,8 1/2   ,965.0,4
503,4LI5A8,1,VERTICAL,1858.0,36      ,64.0,6
504,4LI5A8,2,VERTICAL,1858.0,26      ,810.0,6
505,4LI5A8,3,VERTICAL,1858.0,20      ,1445.0,6
506,4LI5A8,4,VERTICAL,1858.0,14 3/4  ,1692.0,6
507,4LI5A8,5,VERTICAL,1858.0,12 1/4  ,292.0,6
508,4LI5A8,6,VERTICAL,1858.0,8 1/2   ,559.0,6
509,816S4F,1,VERTICAL,2153.0,36      ,63.0,5
510,816S4F,2,VERTICAL,2153.0,26      ,684.0,5
511,816S4F,3,VERTICAL,2153.0,17 1/2  ,973.0,5
512,816S4F,4,VERTICAL,2153.0,12 1/4  ,947.0,5
513,816S4F,5,VERTICAL,2153.0,8 1/2   ,657.0,5
514,9438ZF,1,DIRECIONAL,71.0,30      ,69.3,5
515,9438ZF,2,DIRECIONAL,71.0,26      ,338.0,5
516,9438ZF,3,DIRECIONAL,71.0,12 1/4  ,408.0,5
517,9438ZF,3,DIRECIONAL,71.0,17 1/2  ,1239.0,5
518,9438ZF,4,DIRECIONAL,71.0,12 1/4  ,1658.0,5
519,R4A264,1,VERTICAL,1880.0,36      ,60.0,5
520,R4A264,2,VERTICAL,1880.0,26      ,567.0,5
521,R4A264,3,VERTICAL,1880.0,17 1/2  ,476.0,5
522,R4A264,4,VERTICAL,1880.0,12 1/4  ,827.0,5
523,R4A264,5,VERTICAL,1880.0,8 1/2   ,430.0,5
524,659Z80,1,DIRECIONAL,1943.0,36      ,61.0,5
525,659Z80,2,DIRECIONAL,1943.0,26      ,482.0,5
526,659Z80,3,DIRECIONAL,1943.0,17 1/2  ,1098.0,5
527,659Z80,4,DIRECIONAL,1943.0,12 1/4  ,1459.0,5
528,659Z80,5,DIRECIONAL,1943.0,8 1/2   ,493.0,5
529,I4K3DJ,1,VERTICAL,1710.0,30      ,45.0,3
530,I4K3DJ,2,VERTICAL,1710.0,17 1/2  ,1032.0,3
531,I4K3DJ,3,VERTICAL,1710.0,12 1/4  ,865.0,3
532,E8OE3N,1,VERTICAL,1935.0,36      ,65.0,2
533,E8OE3N,2,VERTICAL,1935.0,26      ,839.0,2
534,318OPZ,1,VERTICAL,1934.0,36      ,63.0,5
535,318OPZ,2,VERTICAL,1934.0,26      ,752.0,5
536,318OPZ,3,VERTICAL,1934.0,17 1/2  ,2014.0,5
537,318OPZ,4,VERTICAL,1934.0,12 1/4  ,1590.0,5
538,318OPZ,5,VERTICAL,1934.0,8 1/2   ,687.0,5
539,92O625,1,DIRECIONAL,1900.0,36      ,64.0,6
540,92O625,2,DIRECIONAL,1900.0,26      ,662.0,6
541,92O625,3,DIRECIONAL,1900.0,17 1/2  ,549.0,6
542,92O625,4,DIRECIONAL,1900.0,12 1/4  ,808.0,6
543,92O625,5,DIRECIONAL,1900.0,8 1/2   ,815.0,6
544,92O625,6,DIRECIONAL,1900.0,6       ,104.0,6
545,J35393,1,VERTICAL,980.0,36      ,48.0,3
546,J35393,2,VERTICAL,980.0,17 1/2  ,864.0,3
547,J35393,3,VERTICAL,980.0,12 1/4  ,980.0,3
548,7TNH55,1,VERTICAL,1222.0,36      ,51.0,4
549,7TNH55,2,VERTICAL,1222.0,26      ,724.0,4
550,7TNH55,3,VERTICAL,1222.0,16      ,502.0,4
551,7TNH55,4,VERTICAL,1222.0,12 1/4  ,1722.0,4
552,TQ24QV,1,DIRECIONAL,2015.0,42      ,52.0,6
553,TQ24QV,2,DIRECIONAL,2015.0,28      ,650.0,6
554,TQ24QV,3,DIRECIONAL,2015.0,22      ,905.0,6
555,TQ24QV,4,DIRECIONAL,2015.0,16 1/2  ,1262.0,6
556,TQ24QV,5,DIRECIONAL,2015.0,12 1/4  ,695.0,6
557,TQ24QV,6,DIRECIONAL,2015.0,8 1/2   ,533.0,6
558,PD1L14,1,VERTICAL,1206.0,36      ,46.0,3
559,PD1L14,2,VERTICAL,1206.0,17 1/2  ,648.0,3
560,PD1L14,3,VERTICAL,1206.0,12 1/4  ,1063.0,3
561,LCFP2Y,1,VERTICAL,913.0,36      ,61.0,4
562,LCFP2Y,2,VERTICAL,913.0,17 1/2  ,1011.0,4
563,LCFP2Y,3,VERTICAL,913.0,12 1/4  ,1490.0,4
564,LCFP2Y,4,VERTICAL,913.0,8 1/2   ,905.0,4
565,SV6W80,1,DIRECIONAL,1494.0,36      ,61.0,4
566,SV6W80,2,DIRECIONAL,1494.0,26      ,855.0,4
567,SV6W80,3,DIRECIONAL,1494.0,17 1/2  ,718.0,4
568,SV6W80,4,DIRECIONAL,1494.0,12 1/4  ,1252.0,4
569,92JB5L,1,VERTICAL,1538.0,36      ,49.0,1
570,O74414,1,VERTICAL,1537.0,36      ,61.0,4
571,O74414,2,VERTICAL,1537.0,26      ,595.0,4
572,O74414,3,VERTICAL,1537.0,17 1/2  ,824.0,4
573,O74414,4,VERTICAL,1537.0,12 1/4  ,1070.0,4
574,DTK1F8,1,DIRECIONAL,2012.0,36      ,61.5,4
575,DTK1F8,2,DIRECIONAL,2012.0,26      ,656.0,4
576,DTK1F8,3,DIRECIONAL,2012.0,17 1/2  ,1075.0,4
577,DTK1F8,4,DIRECIONAL,2012.0,12 1/4  ,785.0,4
578,2FR9DX,1,VERTICAL,2008.0,36      ,63.0,6
579,2FR9DX,2,VERTICAL,2008.0,26      ,821.0,6
580,2FR9DX,3,VERTICAL,2008.0,17 1/2  ,998.0,6
581,2FR9DX,4,VERTICAL,2008.0,12 1/4  ,588.0,6
582,2FR9DX,4,VERTICAL,2008.0,14 3/4  ,170.0,6
583,2FR9DX,5,VERTICAL,2008.0,8 1/2   ,1059.0,6
584,6CYEX2,1,DIRECIONAL,2021.0,36      ,61.0,5
585,6CYEX2,2,DIRECIONAL,2021.0,26      ,958.0,5
586,6CYEX2,3,DIRECIONAL,2021.0,17 1/2  ,1319.0,5
587,6CYEX2,4,DIRECIONAL,2021.0,12 1/4  ,1391.0,5
588,6CYEX2,5,DIRECIONAL,2021.0,8 1/2   ,723.0,5
589,7HAH7C,1,DIRECIONAL,1826.0,36      ,61.0,5
590,7HAH7C,2,DIRECIONAL,1826.0,26      ,1020.0,5
591,7HAH7C,3,DIRECIONAL,1826.0,17 1/2  ,1530.0,5
592,7HAH7C,4,DIRECIONAL,1826.0,12 1/4  ,562.0,5
593,7HAH7C,5,DIRECIONAL,1826.0,8 1/2   ,714.0,5
594,35BGZG,1,DIRECIONAL,2264.0,36      ,62.0,5
595,35BGZG,2,DIRECIONAL,2264.0,26      ,653.0,5
596,35BGZG,3,DIRECIONAL,2264.0,17 1/2  ,1533.0,5
597,35BGZG,4,DIRECIONAL,2264.0,12 1/4  ,1650.0,5
598,35BGZG,5,DIRECIONAL,2264.0,8 1/2   ,480.0,5
599,CS6Q6N,1,VERTICAL,1977.0,42      ,60.0,4
600,CS6Q6N,2,VERTICAL,1977.0,26      ,743.0,4
601,CS6Q6N,3,VERTICAL,1977.0,16 1/2  ,2071.0,4
602,CS6Q6N,4,VERTICAL,1977.0,12 1/4  ,307.0,4
603,87BH3C,1,VERTICAL,25.6,26      ,403.0,4
604,87BH3C,2,VERTICAL,25.6,17 1/2  ,1486.0,4
605,87BH3C,3,VERTICAL,25.6,12 1/4  ,1976.0,4
606,87BH3C,4,VERTICAL,25.6,8 1/2   ,1488.0,4
607,08598S,1,VERTICAL,10.0,26      ,370.0,4
608,08598S,2,VERTICAL,10.0,17 1/2  ,801.0,4
609,08598S,3,VERTICAL,10.0,12 1/4  ,829.0,4
610,08598S,4,VERTICAL,10.0,8 1/2   ,702.0,4
611,J5YTLW,1,VERTICAL,749.0,26      ,440.0,4
612,J5YTLW,2,VERTICAL,749.0,14 3/4  ,500.0,4
613,J5YTLW,3,VERTICAL,749.0,12 1/4  ,1475.0,4
614,J5YTLW,4,VERTICAL,749.0,8 1/2   ,737.0,4
615,UE169X,1,VERTICAL,17.0,26      ,456.0,6
616,UE169X,2,VERTICAL,17.0,17 1/2  ,1276.0,6
617,UE169X,3,VERTICAL,17.0,12 1/4  ,66.0,6
618,UE169X,4,VERTICAL,17.0,8 15/32 ,9.0,6
619,UE169X,5,VERTICAL,17.0,12 1/4  ,1149.0,6
620,UE169X,6,VERTICAL,17.0,8 1/2   ,630.0,6
621,N3XWM7,1,VERTICAL,37.0,26      ,304.0,3
622,N3XWM7,2,VERTICAL,37.0,17 1/2  ,1851.0,3
623,N3XWM7,3,VERTICAL,37.0,12 1/4  ,1663.0,3
624,FNHU99,1,VERTICAL,60.0,26      ,432.0,8
625,FNHU99,2,VERTICAL,60.0,17 1/2  ,702.0,8
626,FNHU99,3,VERTICAL,60.0,12 1/4  ,1492.0,8
627,FNHU99,4,VERTICAL,60.0,8 1/2   ,350.0,8
628,FNHU99,5,VERTICAL,60.0,8 15/32 ,9.0,8
629,FNHU99,6,VERTICAL,60.0,8 1/2   ,7.0,8
630,FNHU99,7,VERTICAL,60.0,8 15/32 ,9.0,8
631,FNHU99,8,VERTICAL,60.0,8 1/2   ,401.0,8
632,88HG6C,1,VERTICAL,37.0,26      ,510.0,6
633,88HG6C,2,VERTICAL,37.0,17 1/2  ,1637.0,6
634,88HG6C,3,VERTICAL,37.0,12 1/4  ,304.0,6
635,88HG6C,4,VERTICAL,37.0,8 15/32 ,9.0,6
636,88HG6C,5,VERTICAL,37.0,12 1/4  ,600.0,6
637,88HG6C,6,VERTICAL,37.0,8 1/2   ,542.0,6
638,7NTY69,1,VERTICAL,1597.0,30      ,47.0,3
639,7NTY69,2,VERTICAL,1597.0,17 1/2  ,805.0,3
640,7NTY69,3,VERTICAL,1597.0,12 1/4  ,1032.0,3
641,Y1C5VU,1,VERTICAL,1638.0,26      ,64.0,3
642,Y1C5VU,2,VERTICAL,1638.0,17 1/2  ,813.0,3
643,Y1C5VU,3,VERTICAL,1638.0,12 1/4  ,795.0,3
644,971CI7,1,VERTICAL,18.5,26      ,366.0,8
645,971CI7,2,VERTICAL,18.5,17 1/2  ,1134.0,8
646,971CI7,3,VERTICAL,18.5,12 1/4  ,1351.0,8
647,971CI7,4,VERTICAL,18.5,8 1/2   ,492.0,8
648,971CI7,5,VERTICAL,18.5,8 15/32 ,8.0,8
649,971CI7,6,VERTICAL,18.5,8 1/2   ,334.0,8
650,971CI7,7,VERTICAL,18.5,8 15/32 ,7.0,8
651,971CI7,8,VERTICAL,18.5,8 1/2   ,21.0,8
652,PZBHOW,1,VERTICAL,44.0,26      ,393.0,3
653,PZBHOW,2,VERTICAL,44.0,17 1/2  ,3134.0,3
654,PZBHOW,3,VERTICAL,44.0,12 1/4  ,824.0,3
655,692533,1,VERTICAL,67.0,26      ,504.0,9
656,692533,2,VERTICAL,67.0,17 1/2  ,1197.0,9
657,692533,3,VERTICAL,67.0,12 1/4  ,1011.0,9
658,692533,4,VERTICAL,67.0,8 15/32 ,9.0,9
659,692533,5,VERTICAL,67.0,12 1/4  ,85.0,9
660,692533,5,VERTICAL,67.0,8 1/2   ,0.0,9
661,692533,6,VERTICAL,67.0,8 15/32 ,9.0,9
662,692533,7,VERTICAL,67.0,12 1/4  ,102.0,9
663,692533,8,VERTICAL,67.0,8 15/32 ,9.0,9
664,6M6E76,1,VERTICAL,62.0,26      ,448.0,7
665,6M6E76,2,VERTICAL,62.0,17 1/2  ,1096.0,7
666,6M6E76,3,VERTICAL,62.0,12 1/4  ,841.0,7
667,6M6E76,4,VERTICAL,62.0,8 15/32 ,6.0,7
668,6M6E76,5,VERTICAL,62.0,12 1/4  ,365.0,7
669,6M6E76,6,VERTICAL,62.0,8 15/32 ,9.0,7
670,6M6E76,7,VERTICAL,62.0,12 1/4  ,10.0,7
671,1Q1VL9,1,VERTICAL,14.5,26      ,468.0,5
672,1Q1VL9,2,VERTICAL,14.5,17 1/2  ,1289.0,5
673,1Q1VL9,3,VERTICAL,14.5,12 1/4  ,875.0,5
674,1Q1VL9,4,VERTICAL,14.5,8 15/32 ,1.0,5
675,1Q1VL9,5,VERTICAL,14.5,12 1/4  ,281.0,5
676,F379CJ,1,VERTICAL,68.0,26      ,338.0,3
677,F379CJ,2,VERTICAL,68.0,17 1/2  ,1297.0,3
678,F379CJ,3,VERTICAL,68.0,12 1/4  ,15.0,3
679,9RD6L6,1,VERTICAL,1839.0,26      ,526.0,1
680,054G4N,1,VERTICAL,1841.0,30      ,46.0,5
681,054G4N,2,VERTICAL,1841.0,26      ,478.0,5
682,054G4N,3,VERTICAL,1841.0,16      ,1128.0,5
683,054G4N,4,VERTICAL,1841.0,12 1/4  ,1253.0,5
684,054G4N,5,VERTICAL,1841.0,8 1/2   ,650.0,5
685,363654,1,VERTICAL,66.0,26      ,340.0,3
686,363654,2,VERTICAL,66.0,17 1/2  ,940.0,3
687,363654,3,VERTICAL,66.0,12 1/4  ,768.0,3
688,GDGO55,1,VERTICAL,58.0,26      ,358.0,3
689,GDGO55,2,VERTICAL,58.0,17 1/2  ,751.0,3
690,GDGO55,3,VERTICAL,58.0,12 1/4  ,1151.0,3
691,48N1TT,1,VERTICAL,1830.0,16      ,888.0,1
692,IER9XO,1,VERTICAL,1838.0,16      ,875.0,3
693,IER9XO,2,VERTICAL,1838.0,12 1/4  ,1013.0,3
694,IER9XO,3,VERTICAL,1838.0,8 1/2   ,450.0,3
695,12A6X3,1,VERTICAL,1710.0,17 1/2  ,890.0,2
696,12A6X3,2,VERTICAL,1710.0,12 1/4  ,886.0,2
697,863V0S,1,VERTICAL,1799.0,16      ,915.0,3
698,863V0S,2,VERTICAL,1799.0,12 1/4  ,857.0,3
699,863V0S,3,VERTICAL,1799.0,8 1/2   ,394.0,3
700,O856UE,1,VERTICAL,1241.0,26      ,14.0,3
701,O856UE,2,VERTICAL,1241.0,16      ,996.0,3
702,O856UE,3,VERTICAL,1241.0,12 1/4  ,1604.0,3
703,9M1G22,1,VERTICAL,2081.0,16      ,1004.0,3
704,9M1G22,2,VERTICAL,2081.0,12 1/4  ,908.0,3
705,9M1G22,3,VERTICAL,2081.0,8 1/2   ,1032.0,3
706,JS6O91,1,VERTICAL,1728.0,16      ,1180.0,1
707,581TKZ,1,VERTICAL,1728.0,26      ,69.0,6
708,581TKZ,2,VERTICAL,1728.0,16      ,928.0,6
709,581TKZ,3,VERTICAL,1728.0,12 1/4  ,1832.0,6
710,581TKZ,4,VERTICAL,1728.0,8 1/2   ,1049.0,6
711,581TKZ,5,VERTICAL,1728.0,12 1/4  ,0.0,6
712,581TKZ,6,VERTICAL,1728.0,8 1/2   ,119.0,6
713,91TA36,1,VERTICAL,1888.0,26      ,12.0,5
714,91TA36,2,VERTICAL,1888.0,17 1/2  ,38.0,5
715,91TA36,3,VERTICAL,1888.0,26      ,20.0,5
716,91TA36,4,VERTICAL,1888.0,17 1/2  ,783.0,5
717,91TA36,5,VERTICAL,1888.0,12 1/4  ,1836.0,5
718,9U1QO4,1,VERTICAL,1722.0,26      ,12.0,3
719,9U1QO4,2,VERTICAL,1722.0,16      ,924.0,3
720,9U1QO4,3,VERTICAL,1722.0,12 1/4  ,1729.0,3
721,19IS60,1,VERTICAL,1880.0,26      ,69.0,3
722,19IS60,2,VERTICAL,1880.0,17 1/2  ,1036.0,3
723,19IS60,3,VERTICAL,1880.0,12 1/4  ,1705.0,3
724,D0B6ST,1,VERTICAL,2243.0,26      ,388.0,6
725,D0B6ST,2,VERTICAL,2243.0,17 1/2  ,46.0,6
726,D0B6ST,3,VERTICAL,2243.0,26      ,203.0,6
727,D0B6ST,4,VERTICAL,2243.0,16      ,816.0,6
728,D0B6ST,5,VERTICAL,2243.0,12 1/4  ,1473.0,6
729,D0B6ST,6,VERTICAL,2243.0,8 1/2   ,317.0,6
730,T3UHEU,1,DIRECIONAL,0.0,17 1/2  ,298.0,3
731,T3UHEU,2,DIRECIONAL,0.0,12 1/4  ,722.0,3
732,T3UHEU,3,DIRECIONAL,0.0,8 1/2   ,1197.0,3
733,0I9FXS,1,VERTICAL,0.0,24      ,48.0,6
734,0I9FXS,2,VERTICAL,0.0,16      ,602.0,6
735,0I9FXS,3,VERTICAL,0.0,12 1/4  ,924.0,6
736,0I9FXS,4,VERTICAL,0.0,8 1/2   ,246.0,6
737,0I9FXS,5,VERTICAL,0.0,8 15/32 ,5.0,6
738,0I9FXS,6,VERTICAL,0.0,8 1/2   ,174.0,6
739,Q8I514,1,VERTICAL,1639.0,26      ,562.0,3
740,Q8I514,2,VERTICAL,1639.0,17 1/2  ,465.0,3
741,Q8I514,3,VERTICAL,1639.0,12 1/4  ,994.0,3
742,GS9XP7,1,VERTICAL,2066.0,36      ,63.0,6
743,GS9XP7,2,VERTICAL,2066.0,26      ,459.0,6
744,GS9XP7,3,VERTICAL,2066.0,17 1/2  ,1089.0,6
745,GS9XP7,4,VERTICAL,2066.0,12 1/4  ,943.0,6
746,GS9XP7,5,VERTICAL,2066.0,8 1/2   ,754.0,6
747,GS9XP7,6,VERTICAL,2066.0,6 1/8   ,295.0,6
748,P4U2J3,1,VERTICAL,1253.0,42      ,11.0,7
749,P4U2J3,2,VERTICAL,1253.0,36      ,80.0,7
750,P4U2J3,3,VERTICAL,1253.0,26      ,548.0,7
751,P4U2J3,4,VERTICAL,1253.0,17 1/2  ,520.0,7
752,P4U2J3,5,VERTICAL,1253.0,12 1/4  ,277.0,7
753,P4U2J3,6,VERTICAL,1253.0,8 1/2   ,598.0,7
754,P4U2J3,7,VERTICAL,1253.0,6 1/8   ,154.0,7
755,2MH517,1,VERTICAL,335.0,36      ,65.0,3
756,2MH517,2,VERTICAL,335.0,17 1/2  ,1217.0,3
757,2MH517,3,VERTICAL,335.0,12 1/4  ,2596.0,3
758,OSPBW2,1,VERTICAL,0.0,17 1/2  ,380.0,3
759,OSPBW2,2,VERTICAL,0.0,12 1/4  ,1283.0,3
760,OSPBW2,3,VERTICAL,0.0,8 1/2   ,1683.0,3
761,3KFAJG,1,VERTICAL,2061.0,36      ,74.0,9
762,3KFAJG,2,VERTICAL,2061.0,26      ,442.0,9
763,3KFAJG,3,VERTICAL,2061.0,17 1/2  ,5.0,9
764,3KFAJG,4,VERTICAL,2061.0,12 1/4  ,793.0,9
765,3KFAJG,5,VERTICAL,2061.0,17 1/2  ,0.0,9
766,3KFAJG,5,VERTICAL,2061.0,8 1/2   ,448.0,9
767,3KFAJG,6,VERTICAL,2061.0,20      ,0.0,9
768,3KFAJG,7,VERTICAL,2061.0,14 3/4  ,999.0,9
769,3KFAJG,8,VERTICAL,2061.0,12 1/4  ,1985.0,9
770,XB2278,1,VERTICAL,0.0,17 1/2  ,410.0,4
771,XB2278,2,VERTICAL,0.0,12 1/4  ,1404.0,4
772,XB2278,2,VERTICAL,0.0,8 1/2   ,18.0,4
773,XB2278,3,VERTICAL,0.0,8 1/2   ,1019.0,4
774,Z6IZCB,1,VERTICAL,0.0,24      ,49.0,4
775,Z6IZCB,2,VERTICAL,0.0,16      ,608.0,4
776,Z6IZCB,3,VERTICAL,0.0,12 1/4  ,1510.0,4
777,Z6IZCB,4,VERTICAL,0.0,8 1/2   ,443.0,4
778,S8978N,1,VERTICAL,218.0,26      ,462.0,4
779,S8978N,2,VERTICAL,218.0,17 1/2  ,1595.0,4
780,S8978N,3,VERTICAL,218.0,12 1/4  ,2087.0,4
781,S8978N,4,VERTICAL,218.0,8 1/2   ,1041.0,4
782,XK80LP,1,VERTICAL,144.0,26      ,339.0,8
783,XK80LP,2,VERTICAL,144.0,17 1/2  ,1655.0,8
784,XK80LP,3,VERTICAL,144.0,12 1/4  ,2135.0,8
785,XK80LP,4,VERTICAL,144.0,8 1/2   ,296.0,8
786,XK80LP,5,VERTICAL,144.0,8 15/32 ,27.0,8
787,XK80LP,6,VERTICAL,144.0,8 1/2   ,105.0,8
788,XK80LP,7,VERTICAL,144.0,8 15/32 ,18.0,8
789,XK80LP,8,VERTICAL,144.0,8 1/2   ,174.0,8
790,VHEN06,1,VERTICAL,40.0,26      ,430.0,4
791,VHEN06,2,VERTICAL,40.0,17 1/2  ,1325.0,4
792,VHEN06,3,VERTICAL,40.0,12 1/4  ,1080.0,4
793,VHEN06,4,VERTICAL,40.0,8 1/2   ,1385.0,4
794,KZU0GY,1,VERTICAL,23.0,26      ,503.0,6
795,KZU0GY,2,VERTICAL,23.0,17 1/2  ,2082.0,6
796,KZU0GY,3,VERTICAL,23.0,12 1/4  ,829.0,6
797,KZU0GY,4,VERTICAL,23.0,8 15/32 ,13.0,6
798,KZU0GY,5,VERTICAL,23.0,12 1/4  ,226.0,6
799,KZU0GY,6,VERTICAL,23.0,8 1/2   ,424.0,6
800,O97K2E,1,VERTICAL,953.0,26      ,434.0,6
801,O97K2E,2,VERTICAL,953.0,14 3/4  ,1700.0,6
802,O97K2E,3,VERTICAL,953.0,12 1/4  ,158.0,6
803,O97K2E,4,VERTICAL,953.0,8 15/32 ,4.0,6
804,O97K2E,5,VERTICAL,953.0,12 1/4  ,421.0,6
805,O97K2E,6,VERTICAL,953.0,8 1/2   ,244.0,6
806,Z3JRGM,1,VERTICAL,26.0,26      ,251.0,8
807,Z3JRGM,2,VERTICAL,26.0,24      ,696.0,8
808,Z3JRGM,3,VERTICAL,26.0,17 1/2  ,1800.0,8
809,Z3JRGM,4,VERTICAL,26.0,12 1/4  ,229.0,8
810,Z3JRGM,5,VERTICAL,26.0,8 15/32 ,9.0,8
811,Z3JRGM,6,VERTICAL,26.0,12 1/4  ,373.0,8
812,Z3JRGM,7,VERTICAL,26.0,8 15/32 ,9.0,8
813,Z3JRGM,8,VERTICAL,26.0,12 1/4  ,567.0,8
814,RKH76Z,1,VERTICAL,26.0,26      ,455.0,8
815,RKH76Z,2,VERTICAL,26.0,17 1/2  ,1496.0,8
816,RKH76Z,3,VERTICAL,26.0,12 1/4  ,1015.0,8
817,RKH76Z,4,VERTICAL,26.0,8 15/32 ,8.0,8
818,RKH76Z,5,VERTICAL,26.0,12 1/4  ,137.0,8
819,RKH76Z,6,VERTICAL,26.0,8 15/32 ,9.0,8
820,RKH76Z,7,VERTICAL,26.0,12 1/4  ,292.0,8
821,RKH76Z,8,VERTICAL,26.0,8 1/2   ,57.0,8
822,IQ53LA,1,VERTICAL,915.0,26      ,482.0,4
823,IQ53LA,2,VERTICAL,915.0,14 3/4  ,986.0,4
824,IQ53LA,3,VERTICAL,915.0,12 1/4  ,1054.0,4
825,IQ53LA,4,VERTICAL,915.0,8 1/2   ,652.0,4
826,3H9DI4,1,VERTICAL,1198.0,26      ,472.0,6
827,3H9DI4,2,VERTICAL,1198.0,14 3/4  ,717.0,6
828,3H9DI4,3,VERTICAL,1198.0,12 1/4  ,278.0,6
829,3H9DI4,4,VERTICAL,1198.0,8 15/32 ,8.0,6
830,3H9DI4,5,VERTICAL,1198.0,12 1/4  ,414.0,6
831,3H9DI4,6,VERTICAL,1198.0,8 1/2   ,613.0,6
832,AVHF0S,1,VERTICAL,1393.0,26      ,448.0,5
833,AVHF0S,2,VERTICAL,1393.0,14 3/4  ,431.0,5
834,AVHF0S,3,VERTICAL,1393.0,12 1/4  ,231.0,5
835,AVHF0S,4,VERTICAL,1393.0,8 15/32 ,28.0,5
836,AVHF0S,5,VERTICAL,1393.0,12 1/4  ,745.0,5
837,0Q52RP,1,VERTICAL,1251.0,26      ,484.0,8
838,0Q52RP,2,VERTICAL,1251.0,14 3/4  ,812.0,8
839,0Q52RP,3,VERTICAL,1251.0,12 1/4  ,348.0,8
840,0Q52RP,4,VERTICAL,1251.0,8 15/32 ,18.0,8
841,0Q52RP,5,VERTICAL,1251.0,12 1/4  ,322.0,8
842,0Q52RP,6,VERTICAL,1251.0,8 1/2   ,101.0,8
843,0Q52RP,7,VERTICAL,1251.0,8 15/32 ,9.0,8
844,0Q52RP,8,VERTICAL,1251.0,8 1/2   ,468.0,8
845,609J32,1,VERTICAL,1155.0,26      ,407.0,8
846,609J32,2,VERTICAL,1155.0,15      ,312.0,8
847,609J32,3,VERTICAL,1155.0,12 1/4  ,176.0,8
848,609J32,4,VERTICAL,1155.0,8 15/32 ,9.0,8
849,609J32,5,VERTICAL,1155.0,12 1/4  ,42.0,8
850,609J32,6,VERTICAL,1155.0,8 15/32 ,18.0,8
851,609J32,7,VERTICAL,1155.0,12 1/4  ,316.0,8
852,609J32,8,VERTICAL,1155.0,8 1/2   ,4.0,8
853,G3G5SY,1,VERTICAL,637.0,26      ,411.0,6
854,G3G5SY,2,VERTICAL,637.0,14 3/4  ,1140.0,6
855,G3G5SY,3,VERTICAL,637.0,12 1/4  ,255.0,6
856,G3G5SY,4,VERTICAL,637.0,8 15/32 ,7.0,6
857,G3G5SY,5,VERTICAL,637.0,12 1/4  ,426.0,6
858,G3G5SY,6,VERTICAL,637.0,8 1/2   ,809.0,6
859,B3646Z,1,VERTICAL,882.0,26      ,414.0,4
860,B3646Z,2,VERTICAL,882.0,14 3/4  ,671.0,4
861,B3646Z,3,VERTICAL,882.0,12 1/4  ,1150.0,4
862,B3646Z,4,VERTICAL,882.0,8 1/2   ,674.0,4
863,54N483,1,VERTICAL,252.0,26      ,337.0,5
864,54N483,2,VERTICAL,252.0,17 1/2  ,1400.0,5
