POCO,CADASTRO,ESTADO,BACIA,TERRA_MAR,TIPO,CATEGORIA,SITUACAO,INICIO,TERMINO,CONCLUSAO,LATITUDE_BASE_DD,LONGITUDE_BASE_DD,PROFUNDIDADE_VERTICAL_M,PROFUNDIDADE_SONDADOR_M,PROFUNDIDADE_MEDIDA_M,MESA_ROTATIVA,COTA_ALTIMETRICA_M,LAMINA_D_AGUA_M,DURACAO,ANO_INICIO,ANO_TERMINO
7-RO-632-SE,90120025678,SE,Sergipe,T,7,Desenvolvimento,FECHADO,2011-08-06,2011-08-09,2011-08-10,"-10,7293791666","-37,2177330555",-501.0,525.0,525.0,24.0,,0.0,3,2011,2011
7-RO-633-SE,90120025701,SE,Sergipe,T,7,Desenvolvimento,PRODUZINDO,2011-08-18,2011-08-21,2011-08-22,"-10,7277741666","-37,2153391666",-515.0,529.0,530.0,15.0,,0.0,3,2011,2011
7-RO-635-SE,90120025479,SE,Sergipe,T,7,Desenvolvimento,FECHADO,2011-04-24,2011-04-30,2011-05-01,"-10,7257705555","-37,2133386111",-514.0,525.0,525.0,11.0,,0.0,6,2011,2011
7-RO-644-SE,90120025757,SE,Sergipe,T,7,Desenvolvimento,FECHADO,2011-09-24,2011-09-27,2011-09-28,"-10,7220705555","-37,2032383333",-449.0,484.0,460.0,11.0,,0.0,3,2011,2011
7-RO-645-SE,90120026683,SE,Sergipe,T,7,Desenvolvimento,FECHADO,2012-11-24,2012-11-26,2012-11-28,"-10,7265705555","-37,2045469444",-479.0,504.0,,21.0,,0.0,2,2012,2012
7-RO-647-SE,90120026043,SE,Sergipe,T,7,Desenvolvimento,FECHADO,2012-02-06,2012-02-10,2012-02-11,"-10,6867925","-37,1999327777",-476.0,493.0,492.0,16.0,,0.0,4,2012,2012
7-RO-654-SE,90120025750,SE,Sergipe,T,7,Desenvolvimento,FECHADO,2011-09-13,2011-09-16,2011-09-17,"-10,7204316666","-37,1933411111",-490.0,512.0,513.0,23.0,,0.0,3,2011,2011
7-RO-656-SE,90120026600,SE,Sergipe,T,7,Desenvolvimento,FECHADO,2012-10-17,2012-10-22,2012-10-23,"-10,7270033333","-37,2297111111",-431.0,,449.0,18.0,,0.0,5,2012,2012
7-RO-676D-SE,90120026023,SE,Sergipe,T,7,Desenvolvimento,FECHADO,2012-02-03,2012-02-03,2012-02-05,"-10,6853980555","-37,1998161111",-498.0,529.0,,16.0,,0.0,0,2012,2012
7-RO-680-SE,90120026247,SE,Sergipe,T,7,Desenvolvimento,PRODUZINDO,2012-05-11,2012-05-21,2012-05-21,"-10,7160613888","-37,2170322222",-493.0,509.0,511.0,18.0,,0.0,10,2012,2012
7-RO-681-SE,90120026279,SE,Sergipe,T,7,Desenvolvimento,PRODUZINDO,2012-05-26,2012-05-30,2012-05-30,"-10,710835","-37,2167175",-520.0,534.0,532.0,12.0,,0.0,4,2012,2012
7-RO-684-SE,90120026086,SE,Sergipe,T,7,Desenvolvimento,PRODUZINDO,2012-03-03,2012-03-05,2012-03-06,"-10,7072483333","-37,2069386111",-462.0,474.0,,13.0,,0.0,2,2012,2012
7-RO-698-SE,90120026022,SE,Sergipe,T,7,Desenvolvimento,PRODUZINDO,2012-01-29,2012-02-02,2012-02-03,"-10,7329455555","-37,2344",-477.0,519.0,520.0,42.0,,0.0,4,2012,2012
7-RO-699-SE,90120026044,SE,Sergipe,T,7,Desenvolvimento,PRODUZINDO,2012-02-06,2012-02-09,2012-02-10,"-10,732615","-37,2316941666",-483.0,522.0,524.0,41.0,,0.0,3,2012,2012
7-RO-702-SE,90120026536,SE,Sergipe,T,7,Desenvolvimento,PRODUZINDO,2012-09-17,2012-09-22,2012-09-25,"-10,7104122222","-37,1697519444",-502.0,590.0,590.0,87.0,,0.0,5,2012,2012
7-RO-704-SE,90120026692,SE,Sergipe,T,7,Desenvolvimento,FECHADO,2012-12-02,2012-12-06,2012-12-08,"-10,7101511111","-37,1668047222",-508.0,575.0,569.0,61.0,,0.0,4,2012,2012
7-RO-708-SE,90120026566,SE,Sergipe,T,7,Desenvolvimento,FECHADO,2012-10-05,2012-10-08,2012-10-09,"-10,7011072222","-37,2057994444",-497.0,516.0,516.0,19.0,,0.0,3,2012,2012
7-RO-710-SE,90120025884,SE,Sergipe,T,7,Desenvolvimento,FECHADO,2011-11-30,2011-12-03,2011-12-04,"-10,7092261111","-37,2047244444",-444.0,457.0,457.0,13.0,,0.0,3,2011,2011
7-RO-718-SE,90120026462,SE,Sergipe,T,7,Desenvolvimento,PRODUZINDO,2012-08-27,2012-08-30,2012-08-31,"-10,7260427777","-37,194105",-486.0,501.0,496.0,10.0,,0.0,3,2012,2012
7-RO-719-SE,90120026502,SE,Sergipe,T,7,Desenvolvimento,FECHADO,2012-09-08,2012-09-12,2012-09-14,"-10,7241733333","-37,1808244444",-531.0,566.0,566.0,35.0,,0.0,4,2012,2012
7-RO-84-RJS,74281022861,RJ,Campos,M,7,Desenvolvimento,ABANDONADO TEMPORARIAMENTE COM MONITORAMENTO,2008-03-02,2008-03-25,2008-04-04,"-21,9604722222","-39,7776311111",-3071.0,0.0,3096.0,25.0,0.0,1675.0,23,2008,2008
7-RO-92D-RJS,74281024617,RJ,Campos,M,7,Desenvolvimento,PRODUZINDO,2010-03-05,2010-04-16,2010-07-22,"-21,9433644444","-39,7142816666",-3584.0,3620.0,3620.0,24.0,0.0,1852.0,42,2010,2010
7-RPJ-27A-BA,20240022985,BA,Recôncavo,T,7,Desenvolvimento,ABANDONADO TEMPORARIAMENTE SEM MONITORAMENTO,2008-04-29,2008-05-21,2008-06-20,"-12,3998641666","-38,3048977777",1897.0,,,,,0.0,22,2008,2008
7-RPJ-72P-BA,20240023092,BA,Recôncavo,T,7,Desenvolvimento,ABANDONADO TEMPORARIAMENTE COM MONITORAMENTO,2008-06-12,2008-06-17,2008-08-30,"-12,4124402777","-38,2980272222",1910.0,,1914.0,,,0.0,5,2008,2008
7-RPO-22-ES,34270022895,ES,Espírito Santo,T,7,Desenvolvimento,PRODUZINDO,2008-03-21,2008-03-30,2008-03-30,"-18,8218425","-39,8449416666",1310.0,0.0,1310.0,,,0.0,9,2008,2008
7-RPO-23-ES,34270023067,ES,Espírito Santo,T,7,Desenvolvimento,PRODUZINDO,2008-06-04,2008-06-16,2008-06-17,"-18,8228172222","-39,8449794444",1270.0,1270.0,1270.0,24.0,18.0,0.0,12,2008,2008
7-RPO-24-ES,34270023049,ES,Espírito Santo,T,7,Desenvolvimento,ABANDONADO TEMPORARIAMENTE COM MONITORAMENTO,2008-05-29,2008-06-17,2008-06-18,"-18,8216947222","-39,8456527777",1290.0,1290.0,1246.0,29.0,24.0,0.0,19,2008,2008
7-RPS-15D-ES,34270023651,ES,Espírito Santo,T,7,Desenvolvimento,FECHADO,2009-01-23,2009-02-20,2009-02-20,"-18,8686466666","-39,8538361111",-965.0,0.0,1720.0,,,0.0,28,2009,2009
7-RPS-16D-ES,34270024548,ES,Espírito Santo,T,7,Desenvolvimento,FECHADO,2010-02-08,2010-03-02,2010-03-02,"-18,8688675","-39,8537925",-974.0,1655.0,1655.0,22.0,,0.0,22,2010,2010
7-RPS-17D-ES,34270024622,ES,Espírito Santo,T,7,Desenvolvimento,ABANDONADO TEMPORARIAMENTE COM MONITORAMENTO,2010-03-09,2010-03-28,2010-03-30,"-18,8680572222","-39,8509144444",1021.0,1685.0,1685.0,22.0,,0.0,19,2010,2010
7-RSM-60P-ES,34270024376,ES,Espírito Santo,T,7,Desenvolvimento,ABANDONADO PERMANENTEMENTE,2009-11-17,2009-12-03,2009-12-04,"-18,7391180555","-39,8358033333",1338.0,1338.0,1338.0,30.0,25.0,0.0,16,2009,2009
7-RUC-54HP-AM,14020023461,AM,Solimões,T,7,Desenvolvimento,FECHADO,2008-11-13,2008-12-03,2008-12-03,"-4,8324508333","-65,2723147222",2504.0,3096.0,3096.0,72.0,,0.0,20,2008,2008
7-RUC-55DP-AM,14020023979,AM,Solimões,T,7,Desenvolvimento,EM COMPLETAÇÃO,2009-06-21,2009-07-04,2009-07-05,"-4,9042772222","-65,3269369444",2585.0,2734.0,2734.0,,,0.0,13,2009,2009
7-RUC-58HP-AM,14020023954,AM,Solimões,T,7,Desenvolvimento,PRODUZINDO,2009-06-09,2009-07-05,2009-07-06,"-4,9045413888","-65,3280591666",2501.0,3584.0,3584.0,,,0.0,26,2009,2009
7-RUC-60HP-AM,14020024044,AM,Solimões,T,7,Desenvolvimento,PRODUZINDO,2009-07-18,2009-09-07,2009-09-07,"-4,9045413888","-65,3280591666",2505.0,0.0,3270.0,74.0,,0.0,51,2009,2009
7-RUC-65DP-AM,14020023206,AM,Solimões,T,7,Desenvolvimento,PRODUZINDO,2008-07-31,2008-08-20,2008-08-26,"-4,8920205555","-65,3182733333",2566.0,2688.0,2688.0,66.0,,0.0,20,2008,2008
7-SA-43DB-BA,20240028035,BA,Recôncavo,T,7,Desenvolvimento,PRODUZINDO,2014-12-17,2014-12-25,2014-12-31,"-12,3008966666","-38,4221894444",1619.0,1918.0,,5.0,206.0,0.0,8,2014,2014
7-SA-7HP-RJS,74281023924,RJ,Campos,M,7,Desenvolvimento,ABANDONADO TEMPORARIAMENTE SEM MONITORAMENTO,2009-05-24,2009-06-09,2009-06-26,"-22,6375194444","-40,4495341666",2913.0,0.0,4510.0,,0.0,623.0,16,2009,2009
7-SBO-10-RN,72100029304,RN,Potiguar,T,7,Desenvolvimento,PRODUZINDO,2018-10-30,2018-11-01,2018-12-24,"-5,4777138888","-37,1048722222",-442.0,571.0,571.0,129.0,125.0,0.0,2,2018,2018
7-SBO-17-RN,72100029761,RN,Potiguar,T,7,Desenvolvimento,PRODUZINDO,2021-12-13,2021-12-15,2021-12-16,"-5,4822888888","-37,1198944444",-404.0,535.0,535.0,,,0.0,2,2021,2021
7-SBO-3-RN,72100028620,RN,Potiguar,T,7,Desenvolvimento,PRODUZINDO,2016-01-01,2016-01-04,2016-01-07,"-5,4748411111","-37,1028455555",-441.0,570.0,570.0,127.0,122.0,0.0,3,2016,2016
7-SBO-31-RN,72100029952,RN,Potiguar,T,7,Desenvolvimento,PRODUZINDO,2022-12-13,2022-12-14,2023-02-25,"-5,4776783333","-37,0996513888",-450.0,,,,,0.0,1,2022,2022
7-SBO-5-RN,72100029307,RN,Potiguar,T,7,Desenvolvimento,PRODUZINDO,2018-11-05,2018-11-07,2018-12-12,"-5,4815916666","-37,1225277777",-431.0,559.0,559.0,128.0,124.0,0.0,2,2018,2018
7-SBO-6-RN,72100029289,RN,Potiguar,T,7,Desenvolvimento,PRODUZINDO,2018-09-29,2018-10-03,2018-12-15,"-5,4809055555","-37,1175055555",-435.0,555.0,555.0,120.0,116.0,0.0,4,2018,2018
7-SBO-7-RN,72100029290,RN,Potiguar,T,7,Desenvolvimento,PRODUZINDO,2018-10-06,2018-10-08,2018-12-18,"-5,4800861111","-37,1113",-458.0,565.0,565.0,128.0,124.0,0.0,2,2018,2018
7-SBO-8-RN,72100029296,RN,Potiguar,T,7,Desenvolvimento,PRODUZINDO,2018-10-12,2018-10-14,2018-12-27,"-5,4800333333","-37,1070194444",-422.0,550.0,550.0,128.0,124.0,0.0,2,2018,2018
7-SBO-9-RN,72100029298,RN,Potiguar,T,7,Desenvolvimento,PRODUZINDO,2018-10-17,2018-10-26,2018-12-20,"-5,4797416666","-37,1045944444",-419.0,547.0,547.0,128.0,124.0,0.0,9,2018,2018
7-SCR-108D-RN,72100026344,RN,Potiguar,T,7,Desenvolvimento,FECHADO,2012-06-24,2012-07-02,2012-07-25,"-5,1366997222","-36,5598661111",772.0,815.0,814.0,,,0.0,8,2012,2012
7-SCR-109D-RN,72100026373,RN,Potiguar,T,7,Desenvolvimento,FECHADO,2012-07-04,2012-07-13,2012-07-28,"-5,1345755555","-36,5619619444",772.0,815.0,815.0,,,0.0,9,2012,2012
7-SCR-111D-RN,72100025154,RN,Potiguar,T,7,Desenvolvimento,PRODUZINDO,2010-10-31,2010-11-10,2010-12-16,"-5,1322522222","-36,5599625",-750.0,951.0,,,,0.0,10,2010,2010
7-SCR-113D-RN,72100025058,RN,Potiguar,T,7,Desenvolvimento,PRODUZINDO,2010-09-19,2010-10-01,2010-11-26,"-5,1322533333","-36,560125",-770.0,1037.0,,,,0.0,12,2010,2010
7-SCR-115D-RN,72100025061,RN,Potiguar,T,7,Desenvolvimento,ARRASADO,2010-09-15,2010-10-09,2010-10-31,"-5,1210477777","-36,55455",-740.0,995.0,995.0,,,0.0,24,2010,2010
7-SCR-121-RN,72100027364,RN,Potiguar,T,7,Desenvolvimento,PRODUZINDO,2013-12-06,2013-12-13,2014-01-19,"-5,1416166666","-36,5693544444",770.0,780.0,780.0,,,0.0,7,2013,2013
7-SCR-124D-RN,72100028156,RN,Potiguar,T,7,Desenvolvimento,FECHADO,2015-03-20,2015-03-30,2015-04-19,"-5,1322755555","-36,5599091666",782.0,830.0,829.0,,,0.0,10,2015,2015
7-SCR-125D-RN,72100027670,RN,Potiguar,T,7,Desenvolvimento,FECHADO,2014-06-14,2014-06-27,2014-07-20,"-5,1433988888","-36,5670663888",769.0,828.0,828.0,,,0.0,13,2014,2014
7-SCR-126D-RN,72100027897,RN,Potiguar,T,7,Desenvolvimento,FECHADO,2014-10-31,2014-11-10,2014-11-27,"-5,1395522222","-36,5629797222",772.0,850.0,851.0,,,0.0,10,2014,2014
7-SCR-127-RN,72100027397,RN,Potiguar,T,7,Desenvolvimento,PRODUZINDO,2013-12-26,2014-01-04,2014-01-22,"-5,1386991666","-36,5629630555",761.0,772.0,772.0,,,0.0,9,2013,2014
7-SCR-128-RN,72100028028,RN,Potiguar,T,7,Desenvolvimento,PRODUZINDO,2015-01-15,2015-01-22,2015-02-16,"-5,1343425","-36,5553625",773.0,780.0,782.0,,,0.0,7,2015,2015
7-SCR-129D-RN,72100027440,RN,Potiguar,T,7,Desenvolvimento,PRODUZINDO,2014-01-30,2014-02-08,2014-03-13,"-5,1349625","-36,5588791666",809.0,818.0,817.0,,,0.0,9,2014,2014
7-SCR-130D-RN,72100027986,RN,Potiguar,T,7,Desenvolvimento,FECHADO,2015-01-05,2015-01-13,2015-02-05,"-5,1387177777","-36,5628847222",773.0,843.0,843.0,,,0.0,8,2015,2015
7-SCR-131D-RN,72100027668,RN,Potiguar,T,7,Desenvolvimento,FECHADO,2014-06-29,2014-07-09,2014-07-31,"-5,1341541666","-36,5598155555",767.0,795.0,794.0,,,0.0,10,2014,2014
7-SCR-132-RN,72100027423,RN,Potiguar,T,7,Desenvolvimento,PRODUZINDO,2014-01-18,2014-01-27,2014-02-17,"-5,1354644444","-36,55762",771.0,780.0,780.0,,,0.0,9,2014,2014
7-SCR-133D-RN,72100027398,RN,Potiguar,T,7,Desenvolvimento,PRODUZINDO,2014-01-06,2014-01-14,2014-02-04,"-5,1330880555","-36,5579994444",808.0,815.0,816.0,,,0.0,8,2014,2014
7-SCR-134D-RN,72100027837,RN,Potiguar,T,7,Desenvolvimento,PRODUZINDO,2014-10-17,2014-10-30,2014-11-12,"-5,1330644444","-36,5579805555",774.0,810.0,812.0,,,0.0,13,2014,2014
7-SCR-135D-RN,72100027785,RN,Potiguar,T,7,Desenvolvimento,PRODUZINDO,2014-09-01,2014-09-09,2014-10-10,"-5,1288655555","-36,5570925",770.0,861.0,861.0,,,0.0,8,2014,2014
7-SCR-136D-RN,72100027784,RN,Potiguar,T,7,Desenvolvimento,PRODUZINDO,2014-09-11,2014-09-19,2014-10-13,"-5,1285952777","-36,55709",769.0,863.0,860.0,,,0.0,8,2014,2014
7-SCR-137D-RN,72100027669,RN,Potiguar,T,7,Desenvolvimento,FECHADO,2014-07-11,2014-07-22,2014-08-10,"-5,1303922222","-36,556215",768.0,823.0,821.0,,,0.0,11,2014,2014
7-SCR-138D-RN,72100028282,RN,Potiguar,T,7,Desenvolvimento,FECHADO,2015-06-01,2015-06-15,2015-07-09,"-5,1303455555","-36,55629",769.0,902.0,,,,0.0,14,2015,2015
7-SCR-139-RN,72100027714,RN,Potiguar,T,7,Desenvolvimento,FECHADO,2014-07-23,2014-07-31,2014-09-08,"-5,1322255555","-36,5537047222",770.0,779.0,779.0,,,0.0,8,2014,2014
7-SCR-140D-RN,72100027713,RN,Potiguar,T,7,Desenvolvimento,FECHADO,2014-08-02,2014-08-13,2014-09-11,"-5,1321127777","-36,5537169444",771.0,896.0,780.0,,,0.0,11,2014,2014
7-SCR-141D-RN,72100027985,RN,Potiguar,T,7,Desenvolvimento,PRODUZINDO,2014-12-21,2015-01-02,2015-01-23,"-5,1286052777","-36,5573586111",776.0,1070.0,1069.0,,,0.0,12,2014,2015
7-SCR-142D-RN,72100027783,RN,Potiguar,T,7,Desenvolvimento,FECHADO,2014-08-20,2014-08-29,2014-09-14,"-5,1321394444","-36,5536391666",773.0,1088.0,782.0,,,0.0,9,2014,2014
7-SCR-143D-RN,72100028033,RN,Potiguar,T,7,Desenvolvimento,PRODUZINDO,2015-01-24,2015-02-02,2015-02-26,"-5,1321825","-36,5538077777",771.0,805.0,808.0,,,0.0,9,2015,2015
7-SCR-144D-RN,72100027899,RN,Potiguar,T,7,Desenvolvimento,ABANDONADO TEMPORARIAMENTE COM MONITORAMENTO,2014-11-22,2014-12-03,2014-12-22,"-5,1275211111","-36,5583975",722.0,920.0,908.0,,,0.0,11,2014,2014
7-SCR-145D-RN,72100027898,RN,Potiguar,T,7,Desenvolvimento,ABANDONADO TEMPORARIAMENTE COM MONITORAMENTO,2014-11-12,2014-11-20,2014-12-17,"-5,1274486111","-36,5584077777",742.0,820.0,815.0,,,0.0,8,2014,2014
7-SCR-146D-RN,72100027946,RN,Potiguar,T,7,Desenvolvimento,FECHADO,2014-12-05,2014-12-18,2015-01-16,"-5,1286586111","-36,5573575",770.0,859.0,857.0,,,0.0,13,2014,2014
7-SCR-148-RN,72100028133,RN,Potiguar,T,7,Desenvolvimento,FECHADO,2015-03-09,2015-03-17,2015-04-18,"-5,1376977777","-36,5606269444",772.0,781.0,781.0,,,0.0,8,2015,2015
7-SCR-149D-RN,72100028061,RN,Potiguar,T,7,Desenvolvimento,FECHADO,2015-02-03,2015-02-11,2015-03-10,"-5,1355197222","-36,5576180555",772.0,828.0,825.0,,,0.0,8,2015,2015
7-SCR-150D-RN,72100028080,RN,Potiguar,T,7,Desenvolvimento,PRODUZINDO,2015-02-12,2015-02-20,2015-03-20,"-5,1355522222","-36,5575844444",770.0,849.0,850.0,,,0.0,8,2015,2015
7-SCR-151D-RN,72100028521,RN,Potiguar,T,7,Desenvolvimento,PRODUZINDO,2015-10-23,2015-11-02,2015-12-06,"-5,1201252777","-36,5538166666",772.0,1074.0,1074.0,,,0.0,10,2015,2015
7-SCR-152D-RN,72100028451,RN,Potiguar,T,7,Desenvolvimento,FECHADO,2015-09-16,2015-09-26,2015-10-18,"-5,1205216666","-36,554135",722.0,875.0,874.0,,,0.0,10,2015,2015
7-SCR-153D-RN,72100028412,RN,Potiguar,T,7,Desenvolvimento,PRODUZINDO,2015-08-16,2015-08-22,2015-10-02,"-5,1343802777","-36,5553055555",770.0,817.0,,,,0.0,6,2015,2015
7-SCR-155D-RN,72100028437,RN,Potiguar,T,7,Desenvolvimento,FECHADO,2015-09-06,2015-09-12,2015-10-11,"-5,1356616666","-36,5576536111",770.0,813.0,812.0,,,0.0,6,2015,2015
7-SCR-157-RN,72100028508,RN,Potiguar,T,7,Desenvolvimento,PRODUZINDO,2015-08-27,2015-09-02,2015-10-28,"-5,1319838888","-36,5555086111",779.0,787.0,,,,0.0,6,2015,2015
7-SCR-158D-RN,72100028634,RN,Potiguar,T,7,Desenvolvimento,FECHADO,2015-12-18,2015-12-27,2016-02-01,"-5,1205938888","-36,554095",715.0,1119.0,,,,0.0,9,2015,2015
7-SCR-159D-RN,72100028584,RN,Potiguar,T,7,Desenvolvimento,FECHADO,2015-11-21,2015-12-01,2016-01-29,"-5,1205502777","-36,5540591666",770.0,1146.0,,,,0.0,10,2015,2015
7-SCR-160D-RN,72100028298,RN,Potiguar,T,7,Desenvolvimento,FECHADO,2015-07-04,2015-07-17,2015-08-16,"-5,1204372222","-36,5540669444",771.0,941.0,,,,0.0,13,2015,2015
7-SCR-161D-RN,72100028625,RN,Potiguar,T,7,Desenvolvimento,FECHADO,2015-12-05,2015-12-14,2016-01-23,"-5,1205119444","-36,5540272222",767.0,1036.0,,,,0.0,9,2015,2015
7-SCR-162D-RN,72100028358,RN,Potiguar,T,7,Desenvolvimento,FECHADO,2015-07-21,2015-07-30,2015-08-31,"-5,1203947222","-36,5540327777",752.0,900.0,900.0,,,0.0,9,2015,2015
7-SCR-163D-RN,72100028488,RN,Potiguar,T,7,Desenvolvimento,FECHADO,2015-09-30,2015-10-08,2015-11-26,"-5,1201983333","-36,5537666666",722.0,802.0,,,,0.0,8,2015,2015
7-SCR-164D-RN,72100028574,RN,Potiguar,T,7,Desenvolvimento,PRODUZINDO,2015-10-12,2015-10-19,2015-11-30,"-5,1200855555","-36,5537816666",724.0,754.0,,,,0.0,7,2015,2015
7-SCR-165D-RN,72100028578,RN,Potiguar,T,7,Desenvolvimento,PRODUZINDO,2015-11-07,2015-11-16,2015-12-14,"-5,1201586111","-36,5537344444",768.0,1014.0,,,,0.0,9,2015,2015
7-SCR-166D-RN,72100028317,RN,Potiguar,T,7,Desenvolvimento,PRODUZINDO,2015-06-21,2015-06-30,2015-08-21,"-5,1204808333","-36,5541027777",764.0,836.0,,,,0.0,9,2015,2015
7-SCR-168D-RN,72100028411,RN,Potiguar,T,7,Desenvolvimento,PRODUZINDO,2015-08-03,2015-08-11,2015-09-12,"-5,1264816666","-36,5678783333",766.0,842.0,841.0,,,0.0,8,2015,2015
7-SCR-169D-RN,72100028102,RN,Potiguar,T,7,Desenvolvimento,FECHADO,2015-02-22,2015-03-05,2015-03-27,"-5,1368216666","-36,5598694444",770.0,817.0,816.0,,,0.0,11,2015,2015
7-SCR-260D-RN,72100030157,RN,Potiguar,T,7,Desenvolvimento,ABANDONADO PERMANENTEMENTE,2023-11-19,2023-11-26,2023-12-02,"-5,1349444444","-36,5581555555",817.0,993.0,993.0,,,0.0,7,2023,2023
7-SCR-66-RN,72100021687,RN,Potiguar,T,7,Desenvolvimento,ABANDONADO TEMPORARIAMENTE COM MONITORAMENTO,2006-02-07,2006-02-13,2006-03-16,"-5,1420080555","-36,5891491666",795.0,795.0,795.0,16.0,,0.0,6,2006,2006
7-SCR-68-RN,72100021650,RN,Potiguar,T,7,Desenvolvimento,ABANDONADO TEMPORARIAMENTE COM MONITORAMENTO,2006-01-12,2006-01-16,2006-02-25,"-5,1419405555","-36,5856136111",800.0,800.0,800.0,20.0,,0.0,4,2006,2006
7-SCR-79-RN,72100022880,RN,Potiguar,T,7,Desenvolvimento,FECHADO,2008-03-12,2008-03-17,2008-05-26,"-5,1341455555","-36,5598802777",787.0,790.0,787.0,8.0,,0.0,5,2008,2008
7-SCR-80-RN,72100022826,RN,Potiguar,T,7,Desenvolvimento,FECHADO,2008-02-11,2008-02-16,2008-03-05,"-5,1428986111","-36,5729830555",804.0,804.0,804.0,14.0,,0.0,5,2008,2008
7-SCR-81-RN,72100022808,RN,Potiguar,T,7,Desenvolvimento,ABANDONADO TEMPORARIAMENTE COM MONITORAMENTO,2008-02-04,2008-02-08,2008-02-25,"-5,1418475","-36,5770797222",801.0,801.0,801.0,21.0,,0.0,4,2008,2008
7-SCR-82-RN,72100022842,RN,Potiguar,T,7,Desenvolvimento,FECHADO,2008-02-21,2008-02-25,2008-03-16,"-5,1426458333","-36,5801869444",805.0,0.0,805.0,24.0,,0.0,4,2008,2008
7-SCR-83-RN,72100022862,RN,Potiguar,T,7,Desenvolvimento,PRODUZINDO,2008-03-01,2008-03-09,2008-03-29,"-5,1343363888","-36,5813138888",789.0,0.0,805.0,16.0,,0.0,8,2008,2008
7-SCR-84D-RN,72100023310,RN,Potiguar,T,7,Desenvolvimento,PRODUZINDO,2008-09-02,2008-09-07,2009-02-21,"-5,1288413888","-36,5571627777",-786.0,946.0,946.0,,,0.0,5,2008,2008
7-SCR-86D-RN,72100023345,RN,Potiguar,T,7,Desenvolvimento,FECHADO,2008-09-26,2008-10-03,2009-03-11,"-5,1287338888","-36,5571616666",-776.0,0.0,1087.0,,,0.0,7,2008,2008
7-SCR-87DA-RN,72100023471,RN,Potiguar,T,7,Desenvolvimento,FECHADO,2008-11-18,2008-11-20,2009-03-02,"-5,1286811111","-36,5571616666",-797.0,0.0,1208.0,,,0.0,2,2008,2008
7-SCR-88D-RN,72100023631,RN,Potiguar,T,7,Desenvolvimento,FECHADO,2009-01-13,2009-02-03,2009-02-24,"-5,1285930555","-36,5571355555",-782.0,1067.0,1066.0,,,0.0,21,2009,2009
7-SCR-89D-RN,72100024012,RN,Potiguar,T,7,Desenvolvimento,PRODUZINDO,2009-07-04,2009-07-17,2009-10-07,"-5,1279722222","-36,595875",792.0,1033.0,,,,0.0,13,2009,2009
7-SCR-90D-RN,72100023953,RN,Potiguar,T,7,Desenvolvimento,PRODUZINDO,2009-06-06,2009-06-19,2009-09-27,"-5,1279452777","-36,5959294444",789.0,0.0,1039.0,,,0.0,13,2009,2009
7-SCR-91D-RN,72100024057,RN,Potiguar,T,7,Desenvolvimento,PRODUZINDO,2009-07-23,2009-08-11,2009-10-07,"-5,127985","-36,5958211111",790.0,0.0,946.0,,,0.0,19,2009,2009
7-SCR-95-RN,72100027372,RN,Potiguar,T,7,Desenvolvimento,PRODUZINDO,2013-12-15,2013-12-23,2014-01-29,"-5,1439736111","-36,57097",771.0,781.0,782.0,,,0.0,8,2013,2013
7-SC-18D-BA,20240022944,BA,Recôncavo,T,7,Desenvolvimento,ABANDONADO PERMANENTEMENTE,2008-04-11,2008-04-23,2008-04-27,"-12,6933063888","-38,5854205555",1315.0,1337.0,1337.0,,,0.0,12,2008,2008
7-SC-30D-BA,20240026624,BA,Recôncavo,T,7,Desenvolvimento,FECHADO,2012-10-27,2012-11-11,2013-01-08,"-12,6906227777","-38,5800316666",-1175.0,,,,,0.0,15,2012,2012
7-SC-37D-BA,20240028083,BA,Recôncavo,T,7,Desenvolvimento,PRODUZINDO,2015-02-21,2015-03-03,2015-05-09,"-12,6903686111","-38,5800238888",-1151.0,1518.0,1447.0,,,0.0,10,2015,2015
7-SDM-1-RN,72100028559,RN,Potiguar,T,7,Desenvolvimento,PRODUZINDO,2015-11-12,2015-11-14,2015-11-17,"-5,4263194444","-37,0557641666",-535.0,650.0,650.0,115.0,110.0,0.0,2,2015,2015
7-SDM-16-RN,72100030189,RN,Potiguar,T,7,Desenvolvimento,PRODUZINDO,2024-01-01,2024-01-04,2024-02-05,"-5,4357444444","-37,0634666666",-535.0,,,,,0.0,3,2024,2024
7-SDM-29-RN,72100030173,RN,Potiguar,T,7,Desenvolvimento,PRODUZINDO,2023-12-09,2023-12-10,2024-01-16,"-5,4391130555","-37,0685552777",529.0,645.0,,,,0.0,1,2023,2023
7-SDM-4-RN,72100029276,RN,Potiguar,T,7,Desenvolvimento,PRODUZINDO,2018-09-06,2018-09-11,2018-11-13,"-5,4275916666","-37,0509944444",-533.0,643.0,643.0,110.0,106.0,0.0,5,2018,2018
7-SDM-5-RN,72100029283,RN,Potiguar,T,7,Desenvolvimento,PRODUZINDO,2018-09-15,2018-09-18,2018-11-28,"-5,4379666666","-37,0644861111",-543.0,658.0,658.0,115.0,111.0,0.0,3,2018,2018
7-SDM-6-RN,72100029288,RN,Potiguar,T,7,Desenvolvimento,PRODUZINDO,2018-09-22,2018-09-28,2018-12-02,"-5,4339583333","-37,0648916666",-562.0,682.0,682.0,120.0,116.0,0.0,6,2018,2018
